"trial","condition","onset","RT","response","reversed","syllables","item","subjectID","subNum","run","instruction","construct","RT_original","responseNum","responseYN","valence"
21,5,134.594,0.731847347632806,"yes",0,3,"am cared for","FP004","004","run1","change","social",3.535,1,"yes","positive"
22,5,139.545,-0.200124389803502,"yes",0,2,"well-liked","FP004","004","run1","change","social",1.392,1,"yes","positive"
23,4,144.562,-0.195108256032386,"yes",0,2,"happy","FP004","004","run1","change","well-being",1.399,1,"yes","positive"
24,6,149.504,-0.498398761578229,"yes",0,2,"tired","FP004","004","run1","change","ill-being",1.033,1,"yes","negative"
25,2,164.262,-0.203722810383036,"yes",0,6,"have warm relationships","FP004","004","run1","self","social",1.387,1,"yes","positive"
26,1,169.213,-0.728098121245439,"yes",0,1,"proud","FP004","004","run1","self","well-being",0.821,1,"yes","positive"
27,1,174.155,-0.549029922343401,"yes",0,6,"live a purposeful life","FP004","004","run1","self","well-being",0.982,1,"yes","positive"
28,3,179.095,-0.00141486382657474,"yes",0,1,"stressed","FP004","004","run1","self","ill-being",1.698,1,"yes","negative"
29,2,184.078,-0.504224020769309,"yes",0,4,"feel encouraged","FP004","004","run1","self","social",1.027,1,"yes","positive"
30,2,189.4,-0.48302862230157,"yes",0,2,"trusted","FP004","004","run1","self","social",1.049,1,"yes","positive"
31,5,204.093,-0.028879276616944,"yes",1,4,"isolated","FP004","004","run1","change","social",1.652,0,"no","negative"
32,5,209.196,-0.273127755637021,"yes",0,1,"loved","FP004","004","run1","change","social",1.294,1,"yes","positive"
33,6,214.178,-0.206610899033109,"yes",0,3,"unhappy","FP004","004","run1","change","ill-being",1.383,1,"yes","negative"
34,5,219.122,0.380613223161203,"yes",0,5,"have support systems","FP004","004","run1","change","social",2.488,1,"yes","positive"
35,4,224.076,-0.549029922343401,"yes",0,5,"full of energy","FP004","004","run1","change","well-being",0.982,1,"yes","positive"
36,4,229.411,0.285383425978198,"no",0,3,"achieve goals","FP004","004","run1","change","well-being",2.262,0,"no","positive"
1,3,5.074,-0.20156220457313,"no",0,5,"unable to cope","FP004","004","run2","self","ill-being",1.39,0,"no","negative"
2,3,10.025,-0.350212452022473,"no",0,2,"anxious","FP004","004","run2","self","ill-being",1.198,0,"no","negative"
3,2,15.126,-0.198688639377398,"no",1,5,"alienated","FP004","004","run2","self","social",1.394,1,"yes","negative"
4,2,20.125,-0.610991996195015,"yes",0,3,"am cared for","FP004","004","run2","self","social",0.923,1,"yes","positive"
5,1,25.125,-0.856596091805041,"yes",0,3,"capable","FP004","004","run2","self","well-being",0.722,1,"yes","positive"
6,1,30.092,-0.488764775697095,"yes",0,6,"live a meaningful life","FP004","004","run2","self","well-being",1.043,1,"yes","positive"
7,4,44.761,-0.284787429119025,"yes",0,2,"cheerful","FP004","004","run2","change","well-being",1.279,1,"yes","positive"
8,4,49.71,0.224786434195612,"yes",0,3,"like myself","FP004","004","run2","change","well-being",2.129,1,"yes","positive"
9,6,54.812,0.670302925277471,"yes",0,3,"overwhelmed","FP004","004","run2","change","ill-being",3.324,1,"yes","negative"
10,6,59.762,0.624126670388487,"yes",0,5,"feel unimportant","FP004","004","run2","change","ill-being",3.174,1,"yes","negative"
11,5,65.095,0.243400280129007,"yes",1,3,"neglected","FP004","004","run2","change","social",2.169,0,"no","negative"
12,6,70.095,0.384224059581906,"no",0,5,"feel invisible","FP004","004","run2","change","ill-being",2.497,0,"no","negative"
13,3,84.846,-0.270041333433832,"no",1,2,"lonely","FP004","004","run2","self","social",1.298,1,"yes","negative"
14,3,89.798,-0.239689990009693,"no",0,2,"nervous","FP004","004","run2","self","ill-being",1.338,0,"no","negative"
15,1,94.748,-0.609909159056183,"yes",0,4,"optimistic","FP004","004","run2","self","well-being",0.924,1,"yes","positive"
16,1,99.731,-0.51106332441955,"yes",0,2,"happy","FP004","004","run2","self","well-being",1.02,1,"yes","positive"
17,2,104.682,-0.224852922579226,"yes",0,2,"well-liked","FP004","004","run2","self","social",1.358,1,"yes","positive"
18,3,109.665,-0.242684004222298,"yes",0,2,"tired","FP004","004","run2","self","ill-being",1.334,1,"yes","negative"
19,6,124.333,-0.0343421126605992,"yes",0,4,"feel rejected","FP004","004","run2","change","ill-being",1.643,1,"yes","negative"
20,4,129.283,0.628527809212238,"yes",0,5,"satisfied with life","FP004","004","run2","change","well-being",3.188,1,"yes","positive"
21,5,134.283,0.119895512347777,"yes",0,3,"have good friends","FP004","004","run2","change","social",1.917,1,"yes","positive"
22,5,139.284,0.0635652559050573,"no",0,5,"comfortable with friends","FP004","004","run2","change","social",1.812,0,"no","positive"
23,4,144.601,0.161280728510631,"yes",0,2,"joyful","FP004","004","run2","change","well-being",1.998,1,"yes","positive"
24,6,149.702,0.262126563813931,"yes",0,2,"depressed","FP004","004","run2","change","ill-being",2.21,1,"yes","negative"
25,2,164.452,-0.436465276294246,"no",1,4,"isolated","FP004","004","run2","self","social",1.099,1,"yes","negative"
26,1,169.486,-0.239689990009693,"yes",0,5,"full of energy","FP004","004","run2","self","well-being",1.338,1,"yes","positive"
27,1,174.486,-0.587436303204125,"yes",0,3,"achieve goals","FP004","004","run2","self","well-being",0.945,1,"yes","positive"
28,3,179.503,0.158775089514927,"no",0,3,"unhappy","FP004","004","run2","self","ill-being",1.993,0,"no","negative"
29,2,184.487,-0.657563604761688,"yes",0,1,"loved","FP004","004","run2","self","social",0.881,1,"yes","positive"
30,2,189.587,-0.385035503504191,"yes",0,5,"have support systems","FP004","004","run2","self","social",1.157,1,"yes","positive"
31,5,204.254,0.507642412882674,"yes",0,6,"have warm relationships","FP004","004","run2","change","social",2.825,1,"yes","positive"
32,5,209.255,-0.127402846278239,"yes",0,4,"feel encouraged","FP004","004","run2","change","social",1.497,1,"yes","positive"
33,6,214.288,-0.0126675736203264,"yes",0,1,"stressed","FP004","004","run2","change","ill-being",1.679,1,"yes","negative"
34,5,219.274,0.0241679267145808,"no",0,2,"trusted","FP004","004","run2","change","social",1.742,0,"no","positive"
35,4,224.224,0.320992919999036,"yes",0,1,"proud","FP004","004","run2","change","well-being",2.344,1,"yes","positive"
36,4,229.556,0.823937742312789,"yes",0,6,"live a purposeful life","FP004","004","run2","change","well-being",3.876,1,"yes","positive"
1,3,5.059,0.298995052160037,"yes",0,2,"anxious","FP005","005","run1","self","ill-being",2.293,1,"yes","negative"
2,3,10.042,-0.0428996220958222,"no",0,5,"feel invisible","FP005","005","run1","self","ill-being",1.629,0,"no","negative"
3,2,14.998,-0.288704394565759,"yes",0,5,"comfortable with friends","FP005","005","run1","self","social",1.274,1,"yes","positive"
4,2,19.941,-0.287919773105341,"yes",0,3,"have good friends","FP005","005","run1","self","social",1.275,1,"yes","positive"
5,1,25.263,-0.506173339125359,"yes",0,4,"optimistic","FP005","005","run1","self","well-being",1.025,1,"yes","positive"
6,1,30.213,-0.593805751489604,"yes",0,3,"achieve goals","FP005","005","run1","self","well-being",0.939,1,"yes","positive"
7,4,44.872,0.13798853627517,"yes",0,5,"satisfied with life","FP005","005","run1","change","well-being",1.952,1,"yes","positive"
8,4,49.888,-0.315754572098785,"yes",0,2,"happy","FP005","005","run1","change","well-being",1.24,1,"yes","positive"
9,6,54.903,0.431162671832279,"yes",0,4,"feel rejected","FP005","005","run1","change","ill-being",2.617,1,"yes","negative"
10,6,59.847,-0.116771516909511,"yes",0,5,"unable to cope","FP005","005","run1","change","ill-being",1.513,1,"yes","negative"
11,5,64.83,-0.251720210286236,"yes",1,5,"alienated","FP005","005","run1","change","social",1.322,0,"no","negative"
12,6,69.846,-0.137473424841835,"yes",0,2,"tired","FP005","005","run1","change","ill-being",1.482,1,"yes","negative"
13,3,84.728,-0.166917523810499,"no",0,5,"feel unimportant","FP005","005","run1","self","ill-being",1.439,0,"no","negative"
14,3,89.679,0.348345771917004,"yes",1,2,"lonely","FP005","005","run1","self","social",2.409,0,"no","negative"
15,1,94.662,-0.665540855042332,"yes",0,2,"joyful","FP005","005","run1","self","well-being",0.874,1,"yes","positive"
16,1,99.981,-0.682852308713612,"yes",0,1,"proud","FP005","005","run1","self","well-being",0.859,1,"yes","positive"
17,2,104.929,-0.564422735244573,"yes",0,4,"feel encouraged","FP005","005","run1","self","social",0.967,1,"yes","positive"
18,3,109.945,-0.447444343576658,"yes",0,2,"nervous","FP005","005","run1","self","ill-being",1.087,1,"yes","negative"
19,6,124.645,-0.42921229798923,"yes",0,3,"unhappy","FP005","005","run1","change","ill-being",1.107,1,"yes","negative"
20,4,129.629,0.945954436103531,"no",0,3,"like myself","FP005","005","run1","change","well-being",4.379,0,"no","positive"
21,5,134.578,0.037851150466038,"yes",1,4,"isolated","FP005","005","run1","change","social",1.766,0,"no","negative"
22,5,139.56,0.177662330882517,"yes",0,3,"am cared for","FP005","005","run1","change","social",2.031,1,"yes","positive"
23,4,144.543,0.467189081961064,"yes",0,6,"live a meaningful life","FP005","005","run1","change","well-being",2.713,1,"yes","positive"
24,6,149.526,-0.270041333433832,"yes",0,3,"overwhelmed","FP005","005","run1","change","ill-being",1.298,1,"yes","negative"
25,2,164.226,-0.463207303241915,"yes",0,2,"trusted","FP005","005","run1","self","social",1.07,1,"yes","positive"
26,1,169.174,-0.0951950015505,"yes",0,6,"live a purposeful life","FP005","005","run1","self","well-being",1.546,1,"yes","positive"
27,1,174.124,-0.250208494200914,"yes",0,5,"full of energy","FP005","005","run1","self","well-being",1.324,1,"yes","positive"
28,3,179.223,0.272480021142291,"no",0,1,"stressed","FP005","005","run1","self","ill-being",2.233,0,"no","negative"
29,2,184.544,-0.605589497911667,"no",1,3,"neglected","FP005","005","run1","self","social",0.928,1,"yes","negative"
30,2,189.488,-0.705219338860508,"yes",0,1,"loved","FP005","005","run1","self","social",0.84,1,"yes","positive"
31,5,204.162,0.993014072356723,"yes",0,6,"have warm relationships","FP005","005","run1","change","social",4.59,1,"yes","positive"
32,5,209.336,-0.431926003860827,"yes",0,5,"have support systems","FP005","005","run1","change","social",1.104,1,"yes","positive"
33,6,214.318,-0.0210408282833231,"yes",0,2,"depressed","FP005","005","run1","change","ill-being",1.665,1,"yes","negative"
34,5,219.335,0.239242269980343,"no",0,2,"well-liked","FP005","005","run1","change","social",2.16,0,"no","positive"
35,4,224.277,-0.656429174691076,"yes",0,3,"capable","FP005","005","run1","change","well-being",0.882,1,"yes","positive"
36,4,229.377,0.173715606469878,"no",0,2,"cheerful","FP005","005","run1","change","well-being",2.023,0,"no","positive"
1,3,5.064,0.17173638761497,"no",0,4,"feel rejected","FP005","005","run2","self","ill-being",2.019,0,"no","negative"
2,3,10.011,0.0207176645224282,"no",0,5,"unable to cope","FP005","005","run2","self","ill-being",1.736,0,"no","negative"
3,2,15.344,-0.393716113568497,"no",1,5,"alienated","FP005","005","run2","self","social",1.147,1,"yes","negative"
4,2,20.294,-0.449285964723307,"no",1,4,"isolated","FP005","005","run2","self","social",1.085,1,"yes","negative"
5,1,25.615,NA,NA,0,5,"satisfied with life","FP005","005","run2","self","well-being",NA,NA,NA,"positive"
6,1,30.709,-0.350212452022473,"yes",0,2,"happy","FP005","005","run2","self","well-being",1.198,1,"yes","positive"
7,4,45.407,0.244782450355959,"no",0,4,"optimistic","FP005","005","run2","change","well-being",2.172,0,"no","positive"
8,4,50.391,-0.608827493185442,"yes",0,3,"achieve goals","FP005","005","run2","change","well-being",0.925,1,"yes","positive"
9,6,55.331,0.424645493311706,"yes",0,2,"anxious","FP005","005","run2","change","ill-being",2.6,1,"yes","negative"
10,6,60.272,0.00854712890217302,"yes",0,5,"feel invisible","FP005","005","run2","change","ill-being",1.715,1,"yes","negative"
11,5,65.265,0.700527448186198,"no",0,5,"comfortable with friends","FP005","005","run2","change","social",3.426,0,"no","positive"
12,6,70.281,-0.198688639377398,"yes",0,5,"feel unimportant","FP005","005","run2","change","ill-being",1.394,1,"yes","negative"
13,3,85.014,-0.219711523078807,"yes",0,2,"tired","FP005","005","run2","self","ill-being",1.365,1,"yes","negative"
14,3,90.031,-0.559265426237428,"no",0,3,"unhappy","FP005","005","run2","self","ill-being",0.972,0,"no","negative"
15,1,95.013,-0.0823413541471189,"yes",0,3,"like myself","FP005","005","run2","self","well-being",1.566,1,"yes","positive"
16,1,100.031,-0.0887475259595303,"yes",0,6,"live a meaningful life","FP005","005","run2","self","well-being",1.556,1,"yes","positive"
17,2,105.201,-0.628478780582731,"yes",0,3,"am cared for","FP005","005","run2","self","social",0.907,1,"yes","positive"
18,3,110.297,0.808860773587826,"no",0,3,"overwhelmed","FP005","005","run2","self","ill-being",3.818,0,"no","negative"
19,6,124.997,0.278284904600521,"no",1,2,"lonely","FP005","005","run2","change","social",2.246,1,"yes","negative"
20,4,129.947,-0.309323681768494,"yes",0,2,"joyful","FP005","005","run2","change","well-being",1.248,1,"yes","positive"
21,5,135.114,-0.639565368639071,"yes",0,3,"have good friends","FP005","005","run2","change","social",0.897,1,"yes","positive"
22,5,140.064,-0.584266728442846,"yes",0,4,"feel encouraged","FP005","005","run2","change","social",0.948,1,"yes","positive"
23,4,145.079,-0.853829838312151,"yes",0,1,"proud","FP005","005","run2","change","well-being",0.724,1,"yes","positive"
24,6,150.063,0.22993987731803,"yes",0,2,"nervous","FP005","005","run2","change","ill-being",2.14,1,"yes","negative"
25,2,164.811,0.220550136968191,"yes",0,6,"have warm relationships","FP005","005","run2","self","social",2.12,1,"yes","positive"
26,1,169.761,-0.637338196226247,"yes",0,3,"capable","FP005","005","run2","self","well-being",0.899,1,"yes","positive"
27,1,174.71,-0.708797160208392,"yes",0,2,"cheerful","FP005","005","run2","self","well-being",0.837,1,"yes","positive"
28,3,179.809,-0.646276803227058,"no",0,2,"depressed","FP005","005","run2","self","ill-being",0.891,0,"no","negative"
29,2,184.791,-0.559265426237428,"yes",0,5,"have support systems","FP005","005","run2","self","social",0.972,1,"yes","positive"
30,2,189.742,-0.162756630151335,"yes",0,2,"well-liked","FP005","005","run2","self","social",1.445,1,"yes","positive"
31,5,204.44,-0.637338196226247,"yes",0,2,"trusted","FP005","005","run2","change","social",0.899,1,"yes","positive"
32,5,209.39,0.271135633756297,"no",1,3,"neglected","FP005","005","run2","change","social",2.23,1,"yes","negative"
33,6,214.372,-0.462273160250119,"yes",0,1,"stressed","FP005","005","run2","change","ill-being",1.071,1,"yes","negative"
34,5,219.356,0.886684799054715,"no",0,1,"loved","FP005","005","run2","change","social",4.127,0,"no","positive"
35,4,224.338,-0.513026033587399,"yes",0,6,"live a purposeful life","FP005","005","run2","change","well-being",1.018,1,"yes","positive"
36,4,229.354,0.484726981232287,"no",0,5,"full of energy","FP005","005","run2","change","well-being",2.761,0,"no","positive"
1,3,5.079,0.210595089122766,"no",0,4,"feel rejected","FP006","006","run1","self","ill-being",2.099,0,"no","negative"
2,3,10.029,0.339590243814625,"yes",0,5,"feel unimportant","FP006","006","run1","self","ill-being",2.388,1,"yes","negative"
3,2,15.047,-0.147646452554886,"yes",0,4,"feel encouraged","FP006","006","run1","self","social",1.467,1,"yes","positive"
4,2,20.007,-0.275448839851225,"yes",0,5,"comfortable with friends","FP006","006","run1","self","social",1.291,1,"yes","positive"
5,1,24.959,-0.45205477129144,"yes",0,2,"joyful","FP006","006","run1","self","well-being",1.082,1,"yes","positive"
6,1,30.064,-0.0496751330794302,"yes",0,1,"proud","FP006","006","run1","self","well-being",1.618,1,"yes","positive"
7,4,44.797,-0.420219431628667,"yes",0,2,"happy","FP006","006","run1","change","well-being",1.117,1,"yes","positive"
8,4,49.895,0.262578950159579,"yes",0,6,"live a meaningful life","FP006","006","run1","change","well-being",2.211,1,"yes","positive"
9,6,54.847,0.255316094811404,"yes",0,1,"sad","FP006","006","run1","change","ill-being",2.195,1,"yes","negative"
10,6,59.946,0.100405825126128,"no",0,2,"anxious","FP006","006","run1","change","ill-being",1.88,0,"no","negative"
11,5,64.929,0.264837817169307,"yes",0,6,"have warm relationships","FP006","006","run1","change","social",2.216,1,"yes","positive"
12,6,70.259,0.386624060733907,"no",0,3,"overwhelmed","FP006","006","run1","change","ill-being",2.503,0,"no","negative"
13,3,84.929,0.0479920824420874,"no",0,3,"feel worthless","FP006","006","run1","self","ill-being",1.784,0,"no","negative"
14,3,89.912,-0.321415727533523,"no",1,2,"lonely","FP006","006","run1","self","social",1.233,1,"yes","negative"
